Date,Open,High,Low,Close,Volume,Quote Volume
2018-12-16 23:00,6262.54,6311.77,6166.2,6225.1,122731.54,764283546.3
2018-12-17 00:00,6225.1,6321.86,6132.15,6200.33,138615.49,859239449.66
2018-12-17 01:00,6200.33,6249.97,6164.27,6205.11,154000.92,954887280.83
2018-12-17 02:00,6205.11,6244.61,6142.38,6213.46,122928.15,762296323.29
2018-12-17 03:00,6213.46,6284.99,6193.49,6278.34,87276.54,544349623.65
2018-12-17 04:00,6278.34,6282.62,6179.93,6204.88,115417.95,718892895.54
2018-12-17 05:00,6204.88,6287.72,6191.56,6230.02,94285.99,588114807.14
2018-12-17 06:00,6230.02,6317.65,6196.27,6251.64,118806.53,739782300.57
2018-12-17 07:00,6251.64,6349.3,6199.71,6337.75,136297.72,853414144.8
2018-12-17 08:00,6337.75,6373.58,6263.84,6313.48,178692.99,1119750107.37
2018-12-17 09:00,6313.48,6356.4,6292.21,6297.14,111927.65,704355740.07
2018-12-17 10:00,6297.14,6337.91,6256.01,6283.23,105063.95,659484675.06
2018-12-17 11:00,6283.23,6322.59,6252.85,6290.43,95533.58,598405540.26
2018-12-17 12:00,6290.43,6615.6,6276.43,6579.29,483221.78,3138647280.24
2018-12-17 13:00,6579.29,6641.61,6521.08,6540.64,249387.37,1631367973.98
2018-12-17 14:00,6540.64,6595.44,6517.21,6540.71,186533.1,1221700965.76
2018-12-17 15:00,6540.71,6596.24,6504.56,6551.26,531339.69,3469640313.64
2018-12-17 16:00,6551.26,6736.0,6551.26,6643.94,291632.93,1937409808.77
2018-12-17 17:00,6643.94,6729.84,6635.52,6707.14,166458.39,1114004911.69
2018-12-17 18:00,6707.14,7025.19,6691.45,7009.32,385092.95,2635147124.67
2018-12-17 19:00,7009.32,7077.43,6900.69,6993.99,357513.69,2496630914.13
2018-12-17 20:00,6993.99,7068.17,6925.83,6994.29,212389.41,1483287093.25
2018-12-17 21:00,6994.29,6994.29,6803.15,6917.01,209745.74,1440888766.83
2018-12-17 22:00,6917.01,6941.14,6788.33,6878.19,145423.82,999711698.03
2018-12-17 23:00,6878.19,6948.46,6791.27,6844.99,119722.95,822088594.3
2018-12-18 00:00,6844.99,7004.32,6714.58,6714.58,172752.46,1177132797.93
2018-12-18 01:00,6714.58,6812.02,6656.62,6742.69,164145.71,1104587178.93
2018-12-18 02:00,6742.69,6817.03,6696.85,6747.01,117831.24,796324281.99
2018-12-18 03:00,6747.01,6892.25,6699.15,6862.74,138091.49,939777731.7
2018-12-18 04:00,6862.74,6893.06,6734.85,6768.06,127153.28,864995786.87
2018-12-18 05:00,6768.06,6789.23,6635.26,6664.16,174658.13,1171901180.61
2018-12-18 06:00,6664.16,6765.82,6652.23,6708.22,131889.16,885353974.22
2018-12-18 07:00,6708.22,6787.15,6668.88,6758.22,140536.35,948134028.22
2018-12-18 08:00,6758.22,6758.22,6586.15,6607.11,172368.11,1148016852.55
2018-12-18 09:00,6607.11,6697.83,6562.06,6629.26,149057.7,987394822.49
2018-12-18 10:00,6629.26,6723.91,6580.37,6659.74,184361.56,1228194435.83
2018-12-18 11:00,6659.74,6732.84,6586.89,6704.67,185837.22,1242661007.83
2018-12-18 12:00,6704.67,6780.38,6631.33,6769.93,202160.51,1358145355.08
2018-12-18 13:00,6769.93,6881.37,6685.89,6761.77,261772.17,1779112337.91
2018-12-18 14:00,6761.77,6930.81,6761.77,6853.73,225179.35,1546302920.69
2018-12-18 15:00,6853.73,6933.07,6723.85,6758.52,162099.37,1103632318.06
2018-12-18 16:00,6758.52,6891.41,6758.52,6798.07,158435.7,1081780066.69
2018-12-18 17:00,6798.07,6882.19,6722.31,6820.13,157650.2,1071632313.43
2018-12-18 18:00,6820.13,6820.13,6647.82,6730.47,182251.89,1226254231.62
2018-12-18 19:00,6730.47,6782.12,6672.53,6746.08,197921.72,1330470683.43
2018-12-18 20:00,6746.08,6821.54,6661.08,6699.09,161922.8,1091943271.43
2018-12-18 21:00,6699.09,6824.61,6693.89,6747.55,134167.38,907340272.32
2018-12-18 22:00,6747.55,6920.01,6731.56,6913.64,170874.25,1165298822.86
2018-12-18 23:00,6913.64,7291.82,6852.88,7230.16,587141.41,4194724535.95
2018-12-19 00:00,7230.16,7305.79,7151.7,7302.86,264323.52,1909661458.1
2018-12-19 01:00,7302.86,7550.19,7269.45,7416.46,488289.11,3632368892.72
2018-12-19 02:00,7416.46,7547.09,7377.51,7466.64,262850.66,1959123597.97
2018-12-19 03:00,7466.64,7519.36,7417.98,7456.93,278482.92,2076750918.47
2018-12-19 04:00,7456.93,7462.22,7243.83,7292.91,253124.25,1868249051.3
2018-12-19 05:00,7292.91,7431.75,7292.91,7367.35,180474.56,1329508111.15
2018-12-19 06:00,7367.35,7466.15,7304.88,7320.0,169223.2,1249019633.91
2018-12-19 07:00,7320.0,7361.68,7209.45,7322.54,214416.52,1560696079.28
2018-12-19 08:00,7322.54,7331.96,7234.19,7311.35,166767.36,1219978467.95
2018-12-19 09:00,7311.35,7406.3,7287.67,7287.67,170066.64,1249033361.07
2018-12-19 10:00,7287.67,7487.71,7256.02,7462.41,203514.07,1506457435.09
2018-12-19 11:00,7462.41,7535.69,7380.98,7506.17,298002.47,2224437103.91
2018-12-19 12:00,7506.17,7589.05,7392.73,7540.85,289485.58,2170321061.8
2018-12-19 13:00,7540.85,7771.2,7533.09,7587.78,399425.61,3058595633.91
2018-12-19 14:00,7587.78,7650.64,7449.49,7488.92,285568.37,2146760326.47
2018-12-19 15:00,7488.92,7575.25,7361.71,7417.43,257517.92,1918793393.34
2018-12-19 16:00,7417.43,7542.49,7372.75,7527.06,160635.28,1196244911.39
2018-12-19 17:00,7527.06,7591.87,7456.84,7516.8,163370.32,1227396466.32
2018-12-19 18:00,7516.8,7589.06,7389.38,7569.61,156546.12,1174135798.58
2018-12-19 19:00,7569.61,7596.5,7417.22,7417.22,162302.96,1217834875.57
2018-12-19 20:00,7417.22,7465.44,7291.34,7350.93,207864.42,1530259685.63
2018-12-19 21:00,7350.93,7389.99,7107.63,7134.89,252697.28,1815630139.38
2018-12-19 22:00,7134.89,7301.03,7134.89,7239.32,167399.6,1205834283.35
2018-12-19 23:00,7239.32,7289.82,7153.0,7162.31,141803.24,1025995804.16
2018-12-20 00:00,7162.31,7291.95,7058.25,7175.63,178091.87,1272162277.31
2018-12-20 01:00,7175.63,7328.96,7154.05,7258.02,138325.9,1003942419.35
2018-12-20 02:00,7258.02,7336.37,7202.72,7268.31,136657.14,995676698.68
2018-12-20 03:00,7268.31,7272.26,7181.65,7198.34,116005.72,840705980.2
2018-12-20 04:00,7198.34,7318.72,7188.41,7296.47,130903.21,951234979.84
2018-12-20 05:00,7296.47,7317.66,7152.9,7224.96,139915.76,1015319996.72
2018-12-20 06:00,7224.96,7256.37,7138.68,7217.89,151693.27,1094370088.99
2018-12-20 07:00,7217.89,7307.27,7158.17,7298.79,128117.65,929427587.45
2018-12-20 08:00,7298.79,7739.69,7256.4,7686.8,508930.3,3861408732.1
2018-12-20 09:00,7686.8,7855.74,7668.28,7855.74,399304.99,3112426348.85
2018-12-20 10:00,7855.74,7880.19,7711.36,7798.1,282639.85,2203356125.7
2018-12-20 11:00,7798.1,7879.91,7629.47,7743.61,274024.32,2127841054.79
2018-12-20 12:00,7743.61,7871.58,7666.89,7840.49,251564.51,1963009361.43
2018-12-20 13:00,7840.49,7884.79,7618.7,7753.45,369921.73,2855973876.94
2018-12-20 14:00,7753.45,7829.42,7660.45,7767.32,228585.56,1770321693.23
2018-12-20 15:00,7767.32,7875.99,7673.19,7792.89,264179.35,2059518804.22
2018-12-20 16:00,7792.89,8309.36,7741.25,8248.06,673201.24,5441158655.21
2018-12-20 17:00,8248.06,8338.72,8082.73,8129.55,490064.18,4011521858.96
2018-12-20 18:00,8129.55,8202.65,7962.87,8080.3,232781.41,1882618865.95
2018-12-20 19:00,8080.3,8160.54,8013.48,8013.48,171046.55,1380894129.39
2018-12-20 20:00,8013.48,8045.18,7758.83,7773.92,287762.34,2260769122.14
2018-12-20 21:00,7773.92,8145.19,7766.97,8145.19,272903.83,2171841699.3
2018-12-20 22:00,8145.19,8238.05,8007.81,8080.81,269929.97,2196520702.56
2018-12-20 23:00,8080.81,8261.96,8039.78,8158.47,215347.75,1747781385.47
2018-12-21 00:00,8158.47,8188.48,7978.52,8188.48,282710.43,2276554541.51
2018-12-21 01:00,8188.48,8470.58,8092.67,8372.51,404719.84,3356599234.33
2018-12-21 02:00,8372.51,8416.0,8119.65,8274.14,269810.57,2218668207.76
2018-12-21 03:00,8274.14,8277.72,7977.9,8128.4,296282.02,2397920676.25
2018-12-21 04:00,8128.4,8140.06,7985.45,8055.68,208746.72,1682761089.1
2018-12-21 05:00,8055.68,8067.16,7829.01,7959.69,248518.13,1976605577.53
2018-12-21 06:00,7959.69,8114.0,7940.1,8051.84,188626.91,1518683300.53
2018-12-21 07:00,8051.84,8099.5,7980.26,8099.5,162200.09,1303684725.54
2018-12-21 08:00,8099.5,8262.62,8099.5,8225.5,250848.33,2061254906.5
2018-12-21 09:00,8225.5,8225.5,8041.63,8052.08,163764.79,1328348330.85
2018-12-21 10:00,8052.08,8181.49,8012.37,8171.35,181009.98,1462886522.64
2018-12-21 11:00,8171.35,8268.97,8140.17,8226.21,220044.77,1811228046.87
2018-12-21 12:00,8226.21,8315.66,8090.81,8257.43,248959.86,2045388357.03
2018-12-21 13:00,8257.43,8330.17,8169.66,8233.89,233818.03,1929447923.81
2018-12-21 14:00,8233.89,8233.89,8087.97,8170.41,218272.28,1780434118.44
2018-12-21 15:00,8170.41,8174.45,7885.94,7968.75,247600.5,1982346904.11
2018-12-21 16:00,7968.75,8073.48,7841.08,7853.9,203842.93,1623256515.07
2018-12-21 17:00,7853.9,7957.6,7696.56,7750.68,253145.21,1978561934.83
2018-12-21 18:00,7750.68,7798.18,7697.46,7763.51,205537.58,1593738560.09
2018-12-21 19:00,7763.51,7844.11,7629.1,7645.52,301136.23,2323907699.15
2018-12-21 20:00,7645.52,7709.29,7524.36,7581.24,244621.89,1863999726.65
2018-12-21 21:00,7581.24,7784.73,7559.59,7741.51,225480.85,1737039824.08
2018-12-21 22:00,7741.51,7773.04,7665.02,7693.82,142836.6,1103014888.65
2018-12-21 23:00,7693.82,7753.76,7653.15,7722.6,117012.56,902620116.6
2018-12-22 00:00,7722.6,7819.53,7696.67,7777.44,124466.4,967425221.57
2018-12-22 01:00,7777.44,7782.98,7640.92,7659.77,130683.55,1006088045.85
2018-12-22 02:00,7659.77,7709.54,7596.61,7709.54,117180.78,896522489.89
2018-12-22 03:00,7709.54,7722.54,7654.19,7667.62,107703.54,832305868.54
2018-12-22 04:00,7667.62,7714.87,7587.33,7588.21,93839.14,716727996.92
2018-12-22 05:00,7588.21,7659.43,7552.05,7630.0,122986.62,934222259.49
2018-12-22 06:00,7630.0,7752.16,7618.14,7669.05,147835.75,1137520420.89
2018-12-22 07:00,7669.05,7774.33,7658.86,7774.33,113026.6,872274337.49
